STUFFID,author,year,ref_title,ref_journal,ref_volume,ref_page,ref_doi,no1,no2,type1,ref1,type2,ref2,notes_stim,data_program,data_name,language,notes_lang,population,notes_var,aoa,ambiguity,arousal,assoc,category,cloze,complex,concrete,confusion,dist,dominate,easelearn,familiar,freq,gpc,identify,identifyld,identifyn,imagevar,imagine,intense,meaning,modality,morph,nameagree,orthon,pos,phonon,prime,pronounce,rt,recall,recognition,rime,semantic,sensory,sentcomp,typical,valence,visualcomp,wordcomp,syllables,letters,phonemes,imageagree,similar
287,Geis & Winograd,1974,Semantic encoding and recognition memory: A test of encoding variability theory,Journal of Experimental Psychology: General,102,1061-1068,10.1037/h0036386,50,,Homo/Heterographs,,,,,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
288,"Gorfein, Viviani, & Ledo",1982,Norms as a tool for the study of homography,Memory & Cognition,10,503-509,10.3758/BF03197654,107,,Homo/Heterographs,,,,,0,,English,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,"Nelson, McEvoy, Walling, & Wheeler",1980,The University of South Florida homograph norms,Behavior Research Methods & Instrumentation,12,16-37,10.3758/BF03208320,320,,Homo/Heterographs,,,,,0,,English,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,"Twilley, Dixon, Taylor, & Clark",1994,University of Alberta norms of relative meaning frequency for 566 homographs,Memory & Cognition,22,111-126,10.3758/BF03202766,566,,Homo/Heterographs,,,,,0,,English,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,"Warren, Bresnick, & Green",1977,Definitional dominance distributions for 20 English homographs,Bulletin of the Psychonomic Society,10,229-231,,20,,Homo/Heterographs,,,,,0,,English,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,"Wollen, Cox, Coahran, Shea, & Kirby",1980,Frequency of occurrence and concreteness ratings of homograph meanings,Behavior Research Methods & Instrumentation,12,8-15,10.3758/BF03208319,120,,Homo/Heterographs,,,,,0,,English,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,Snodgrass & Poster,1992,Visual-word recognition thresholds for screen-fragmented names of the Snodgrass and Vanderwart pictures,"Behavior Research Methods, Instruments, & Computers",24,1-15,10.3758/BF03203463,260,,Line drawings,Snodgrass & Vanderwart (1980),,,,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
294,"Boutsen, Lamberts, & Verfaillie",1998,Recognition times of different views of 56 depth-rotated objects: A note concerning Verfaillie and Boutsen (1995),Perception & Psychophysics,60,900-907,10.3758/BF03206072,56,,Line drawings,,,,Depth rotated objects,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
295,"de Bruijn, McDougall, & Curry",1999,ESPbase: A Microsoft Access tool for selecting symbol and icon sets for usability,"Behavior Research Methods, Instruments, & Computers",31,479-486,10.3758/BF03200729,,,Symbols/Icons,,,,,1,ESPbase,English,,,,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,Verfaillie & Boutsen,1995,A corpus of 714 full-color images of depth-rotated objects,Perception & Psychophysics,57,925-961,10.3758/BF03205454,714,,Color drawings,,,,Depth rotated objects,0,,English,,,Objects with 11 rotations each ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,"Ankerstein, Varley, & Cowell",2009,A new set of 84 colored nonobjects,Behavior Research Methods,41,172-176,10.3758/BRM.41.1.172,84,72,Line drawings,,Pictures,Rossion & Pourtois (2004),,0,,English,,,Resemblance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
300,Boles & Clifford,1989,"An upper- and lowercase alphabetic similarity matrix, with derived generation similarity values","Behavior Research Methods, Instruments, & Computers",21,579-586,10.3758/BF03210580,2704,,Letters,,,,,0,,English,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,Geyer,1977,Recognition and confusion of the lowercase alphabet,Perception & Psychophysics,22,487-490,10.3758/BF03199515,26,,Letters,,,,,0,,English,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Geyer & Gupta,1981,Recognition/confusion of dot matrix vs. conventional font capital letters,Perception & Psychophysics,29,280-282,10.3758/BF03207295,9,,Letters,,,,,0,,English,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,Keren & Baggen,1981,Recognition models of alphanumeric characters,Perception & Psychophysics,29,234-246,10.3758/BF03207290,26,,Letters,,,,,0,,English,,,Feature lists of uppercase letters,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,"Barenboym, Wurm, & Cano",2010,A comparison of stimulus ratings made online  and in person: Gender and method effects,Behavior Research Methods,42,273-285,10.3758/BRM.42.1.273,117,,Word Pairs,,,,Noun-Noun pairs,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,"Balota, Yap, Cortese, Hutchison, Kessler, Loftis, Neely, Nelson, Simpson, & Treiman",2007,The English Lexicon Project,Behavior Research Methods,39,445-459,10.3758/BF03193014,40481,40481,Words,,Pseudowords,,,1,English Lexicon Project searchable database,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
306,Baker & Hazan,2011,DiapixUK: task materials for the elicitation of multiple spontaneous speech dialogs,Behavior Research Methods,43,761-770,10.3758/s13428-011-0075-y,12,,Pictures,"Van Egan, Baese-Berk, Baker, Choi, Kim, & Bradlow (2010) Diapix",,,,0,,English,,,Spontaneous speech corpora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,"Arcuri, Rabe-Hesketh, Morris, & McGuire",2001,Regional variation of cloze probabilities for sentence contexts,"Behavior Research Methods, Instruments, & Computers",33,80-90,10.3758/BF03195350,150,,Cloze/Sentences,,,,,0,,English,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
308,"Ames, Gallaher, Sun, Pearce, Zogg, Houska, Leigh, & Stacy",2005,A web-based program for coding open-ended response protocols,Behavior Research Methods,37,470-479,10.3758/BF03192716,,,Other,,,,,1,Web Program for Coding  Open Ended Responses,English,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,Saberi,2004,Fast Fourier-based DSP algorithm for auditory motion experiments,"Behavior Research Methods, Instruments, & Computers",36,585-589,10.3758/BF03206538,,,Other,,,,Waveforms,0,,English,,,Signal Processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,"Stadler, Roediger, & McDermott",1999,Norms for word lists that create false memories,Memory & Cognition,27,494-500,10.3758/BF03211543,540,,Word Pairs,,,,,0,,English,,,False memory lists,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
311,Thompson & Desrochers,2009,Corroborating biased indicators: Global and local agreement among objective and subjective estimates of printed word frequency,Behavior Research Methods,41,452-471,10.3758/BRM.41.2.452,6202,,Words,,,Desrochers (2006),,1,OMNILEX,French,,,Objective and subjective frequency,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,Townsend,1971,Alphabetic confusion: a test of models for individuals,Perception & Psychophysics,9,449-454,10.3758/BF03208950,26,,Letters,,,,,0,,English,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,Townsend,1971,Theoretical analysis of an alphabetic confusion matrix,Perception & Psychophysics,9,40-50,10.3758/BF03213026,26,,Letters,,,,,0,,English,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,"van der Heijden, Malhas, & van den Roovaart",1984,An empirical interletter confusion matrix for continuous-line capitals,Perception & Psychophysics,35,85-88,10.3758/BF03205927,26,,Letters,,,,,0,,English,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,Craig,1979,A confusion matrix for tactually presented letters,Perception & Psychophysics,26,409-411,10.3758/BF03204167,26,,Letters,,,,,0,,English,,,Tactually presented letters,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
317,Loomis,1974,Tactile letter recognition under different modes of stimulus presentation,Perception & Psychophysics,16,401-408,10.3758/BF03203960,26,,Letters,,,,,0,,English,,,Tactually letters generated by a 20X20 matrix of tactile stimulators,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
318,Loomis,1982,Analysis of tactile and visual confusion matrices,Perception & Psychophysics,31,41-52,10.3758/BF03206199,26,,Letters,,Other,,Braille characters,0,,English,,,Letters and characters presented as touch and visual stimuli,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
319,Manning,1977,Ratings of the auditory and visual similarity of consonants: Implications for research,Behavior Research Methods & Instrumentation,9,495-498,10.3758/BF03213982,20,,Letters,,Letters,,"Consonants, consonant letter triplets",0,,English,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
320,Bell & Shapiro,1971,A normative study of organizational strategies in free recall learning,Psychonomic Monograph Supplements,4,1-32,,768,,Words,,,,48 lists of 16 unrelated words,0,,English,,,Organizational strategies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,Butler & Biner,1990,Recall norms of common spaces and activities of college students,"Behavior Research Methods, Instruments, & Computers",22,3-12,10.3758/BF03203116,40,123,Words,,Words,,Words and Behaviors,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,"Christian, Bickley, Tarka, & Clayton",1978,"Measures of free recall of 900 English nouns: Correlations with imagery, concreteness, meaningfulness, and frequency",Memory & Cognition,4,379-390,10.3758/BF03197470,900,,Words,,,,Nouns,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,Briesemeister & Kuchinke,2011,Discrete emotion effects on lexical decision response times,PLoS ONE,6,e23743,10.1371/journal.pone.0023743,1958,,Words,"Vo, Conrad, Kuchinke, Urton, Hofmann, & Jacobs (2009)",,,,0,,German,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
324,Mou & Anderson,1981,Graphemic and phonemic codings of Chinese characters in short-term retention,Bulletin of the Psychonomic Society,17,255-258,,48,,Characters,,,,,0,,Chinese,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,"Lee, Chiang, & Hung",2008,Lexical association and false memory for words in two cultures,Journal of Psycholinguistic Research,37,49-58,10.1007/s10936-007-9058-7,108,,Words,"Stadler, Roediger, & McDermott (1999)",,,,0,,Chinese,,"Chinese, Taiwanese participants",False recall/recognition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Alario & Ferrand,1999,"A set of 400 pictures standardized for French: Norms for name agreement, image agreement, familiarity, visual complexity, image variability, and age of acquisition","Behavior Research Methods, Instruments, & Computers",31,531-552,10.3758/BF03200732,400,,Pictures,,,,,0,,French,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
327,"Alario, Ferrand, Laganaro, New, Frauenfelder, & Segui",2004,Predictors of picture naming speed,"Behavior Research Methods, Instruments, & Computers",36,140-155,10.3758/BF03195559,388,,Pictures,"Cycowicz, Friedman, Rothstein, & Snodgrass (1997)",,,,0,,French,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,"Bonin, Boyer, Meor, Fayol, & Droit",2004,Psycholinguistic norms for action photographs in French and their relationships with spoken and written latencies,Behavior Research Methods & Instrumentation,36,127-139,0.3758/2FBF03195558,142,,Pictures,Fiez & Tranel (1997),,,,0,,French,,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
329,"Bonin, Perret, Ferrand, & Mermillod",2008,Psycholinguistic norms and face naming times for photographs of celebrities in French,Behavior Research Methods,40,137-146,10.3758/BRM.40.1.137,105,,Pictures,,,,,0,,French,,,Face agreement,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,Bueno & Mecherbi,2009,French categorization norms for 70 semantic categories and comparison with Van Overschelde et al.'s (2004) English norms,Behavior Research Methods,41,1018-1028,10.3758/BRM.41.4.1018,70,,Categories,,,,,0,,French,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
331,"Brodeur, Kehayia, Dion-Lessard, Chauret, Montreuil, Dionne-Dostie, & Lepage",2012,The bank of standardized stimuli (BOSS): comparison between French and English norms,Behavior Research Methods,44,961-970,10.3758/s13428-011-0184-7,480,,Pictures,"BOSS: Brodeur, Dionne-Dostie, Montreuil, & Lepage (2010)",,,,0,,Multiple,"English, French",,"Object, viewpoint agreement",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
332,"Ziegler, Jacobs, & Stone",1996,Statistical analysis of the bidirectional inconsistency of spelling and sound in French,"Behavior Research Methods, Instruments, & Computers",28,504-515,10.3758/BF03200539,1843,,Words,"BRULEX: Content, Mousty, & Radeau (1990)",,,,0,,French,,,Examined feed forward (multiple ways to pronounce a spelling) and feedback inconsistency (multiple ways to spell a pronunciation).,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
333,"Cannard, Blaye, Scheuner, & Bonthoux",2005,Picture naming in 3- to 8-year-old French children: Methodological considerations for name agreement,Behavior Research Methods,37,417-425,10.3758/BF03192710,145,,Line drawings,Snodgrass & Vanderwart (1980),,,,0,,French,,Children and adults,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,Cannard & Kandel,2008,Impact of semantic or phonemic cues in picture-naming tasks on the calculation of the objective age-of-acquisition norms: A cross-linguistic study,Behavior Research Methods,40,1055-1064,10.3758/BRM.40.4.1055,145,,Line drawings,Snodgrass & Vanderwart (1980),,,,0,,French,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,Cordier & Ny,2005,Evidence for several components of word familiarity,Behavior Research Methods,37,528-537,10.3758/BF03192724,84,,Words,,,,,0,,French,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,Desrouchers & Thompson,2009,"Subjective frequency and imageability ratings for 3,600 French nouns",Behavior Research Methods,41,546-557,10.3758/BRM.41.2.546,3600,,Words,,,,Nouns,0,,French,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,"Algarabel, Ruiz, & Sanmartin",1988,The University of Valencias computerized word pool,"Behavior Research Methods, Instruments, & Computers",20,398-403,10.3758/BF03202684,16109,,Words,,,,,1,University of Valencia Computerized Word Pool,Spanish,,,,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
338,"Cuetos, Ellis, & Alvarez",1999,Naming times for the Snodgrass and Vanderwart pictures in Spanish,"Behavior Research Methods, Instruments, & Computers",31,650-658,10.3758/BF03200741,261,,Line drawings,Snodgrass & Vanderwart (1980),,,,0,,Spanish,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,Sanfeliu & Fernandez,1996,"A set of 254 Snodgrass-Vanderwart pictures standardized for Spanish: Norms for name agreement, image agreement, familiarity, and visual complexity","Behavior Research Methods, Instruments, & Computers",28,537-555,10.3758/BF03200541,254,,Line drawings,Snodgrass & Vanderwart (1980),,,,0,,Spanish,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
340,"Santiago, Justicia, Palma, Huertas, & Gutierrez",1996,LEX I and II: Two databases of surface word forms for psycholinguistic research in Spanish,"Behavior Research Methods, Instruments, & Computers",28,418-426,10.3758/BF03200522,,,Words,,Syllables,,,1,"LEX I, LEX II",Spanish,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
341,Alvarez & Cuetos,2007,Objective age of acquisition norms for a set of 328 words in Spanish,Behavior Research Methods,39,377-383,10.3758/BF03193006,246,82,Line drawings,Snodgrass & Vanderwart (1980),Line drawings,,,0,,Spanish,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,"Anastasi, de Leon, & Rhodes",2005,Normative data for semantically associated Spanish word lists that create false memories,Behavior Research Methods,37,631-637,10.3758/BF03192733,24,,Words,Roediger & McDermott (1995),,,Critical lure words,0,,Spanish,,,False recall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,"Alonso, Fernandez, & Diez",2011,"Oral frequency norms for 67,979 Spanish words",Behavior Research Methods,43,449-458,10.3758/s13428-011-0062-3,67979,,Words,,,,Spoken words,0,,Spanish,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,Beato & Diez,2011,False recognition production indexes in Spanish for 60 DRM lists with three critical words,Behavior Research Methods,43,499-507,10.3758/s13428-010-0045-9,60,,Words,Roediger & McDermott (1995),,,,0,,Spanish,,,False recognition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
345,"Corral, Ferrero, & Goikoetxea",2009,LEXIN: A lexical database from Spanish kindergarten and first-grade readers,Behavior Research Methods,41,1009-1017,10.3758/BRM.41.4.1009,13184,,Words,,,,,1,LEXIN,Spanish,,Kindergarten and first-grade readers,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
346,Cuetos & Allia,2003,Normative data and naming times for action pictures,"Behavior Research Methods, Instruments, & Computers",35,168-177,10.3758/BF03195508,100,,Line drawings,Druks & Masterson (2000),,,,0,,Spanish,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
347,"Dasi, Soler, & Ruiz",2004,Normative data on the familiarity and difficulty of 196 Spanish word fragments,"Behavior Research Methods, Instruments, & Computers",36,559-563,10.3758/BF03195602,196,,Words,,,,Word Fragments,0,,Spanish,,,Difficulty,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,"Dasi, Soler, & Ruiz",2007,"Priming index of the Spanish word fragments from the Dasi, Soler, and Ruiz (2004) database",Behavior Research Methods,39,371-376,10.3758/BF03193005,196,,Words,,,,Word Fragments,0,,Spanish,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,Davis & Perea,2005,BuscaPalabras: A program for deriving orthographic and phonological neighborhood statistics and other psycholinguistic indices in Spanish,Behavior Research Methods,37,665-671,10.3758/BF03192738,31491,,Words,,,,,1,BuscaPalabras,Spanish,,,,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
350,Carneirao & Vicente,2010,"Age-of-acquisition norms for a set of 1,749 Portuguese words",Behavior Research Methods,42,474-480,10.3758/BRM.42.2.474,1749,,Words,,,,,0,,Portuguese,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,"Carneiro, Albuquerque, & Fernandez",2008,Portuguese category norms for children,Behavior Research Methods,40,177-182,10.3758/BRM. 40.1.177,21,,Categories,Battig & Montague (1969),,,,0,,Portuguese,,"Preschoolers (3-4), second graders (7-8), and preadolescents (11-12)",Commonality Index (CI) and Diversity Index (DI),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
352,Castro & Lima,2010,Recognizing emotions in spoken language: A validated set of Portuguese sentences and pseudosentences for research on emotional prosody,Behavior Research Methods,42,74-81,10.3758/BRM.42.1.74,16,16,Cloze/Sentences,,Cloze/Sentences,,Pseudosentences,0,,Portuguese,,,Accuracy of neutral sentences and derived pseudosentences ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
353,"Amano, Kasahara, & Kondo",2007,Reliability of familiarity rating of ordinary Japanese words for different years and places,Behavior Research Methods,39,1008-1011,10.3758/BF03192997,42573,,Words,,,,,0,,Japanese,,,Reliability of words over time and place,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,"Chikamatsu, Yokoyama, Nozaki, Long, & Fukuda",2000,A Japanese logographic character frequency list for cognitive science research,"Behavior Research Methods, Instruments, & Computers",32,482-500,10.3758/BF03200819,3000,,Characters,,,,Kanji,0,,Japanese,,,Logographic character frequency,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,"Chung, Min, Lee, Tack, Yi, You, Jun, & Min",2007,Development of the Real-Time Subjective Emotionality Assessment (RTSEA) system,Behavior Research Methods,39,144-150,10.3758/BF03192853,2,,Pictures," IAPS: Lang, Bradley, & Cuthbert (1997)",,,,1,Real Time Subjective Emotionality Assessment,English,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
